2293,본인,답,"충청남도 서산시 해미면 기지리 101번지 1,349.00㎡",,"23,877",,,
2294,본인,답,"충청남도 서산시 해미면 기지리 102번지 2,000.00㎡",,"30,200",,,
2295,본인,대지,충청남도 서산시 해미면 기지리 103번지 198.00㎡,,"4,217",,,
2296,본인,대지,충청남도 서산시 해미면 기지리 96-9번지 317.00㎡ 중 39.60㎡,,760,,,
2297,본인,전,충청남도 서산시 해미면 기지리 96-10번지 942.00㎡ 중 117.70㎡,,"1,824",,,
2298,본인,임야,"충청남도 서산시 해미면 기지리 104-2번지 14,707.00㎡ 중 1,838.30㎡",,"23,530",,,
2299,본인,전,"충청남도 서산시 해미면 기지리 128-3번지 2,400.00㎡ 중 300.00㎡",,"4,170",,,
2300,본인,전,"충청남도 서산시 해미면 기지리 128-4번지 2,003.00㎡ 중 250.30㎡",,"3,479",,,
2301,본인,임야,충청남도 서산시 해미면 기지리 산 86-9번지 397.00㎡ 중 49.60㎡,,605,,,
2302,본인,답,충청남도 서산시 지곡면 화천리 516번지 575.00㎡,,"6,727",,,
2303,▶ 건물(소계),,,,"3,108,000",,,
2304,본인,"아파트전세(임차)권",충청남도 서산시 읍내동 서산읍내현대아파트 건물 99.92㎡,,"180,000",,,
2305,배우자,아파트,서울특별시 강남구 청담동 대우로얄카운티5 건물 244.27㎡,,"2,232,000",,,
2306,장남,아파트,경기도 광주시 탄벌동 탄벌경남아너스빌2단지아파트 건물 109.00㎡,,"286,000",,,
2307,장남,"아파트전세(임차)권",서울특별시 강남구 삼성동 미켈란147 건물 83.00㎡,,"410,000",,,
2308,▶ 예금(소계),,,,"1,731,103",,,
2309,본인,,"대우증권 534, 우리은행 50,556, 국민은행 21,319, 하나은행 18,207,스탠다드차타드은행 170,232",,"260,848",,,
2310,배우자,,"카디프 생명보험 60,000, 스탠다드차타드은행 169,739, 하나은행100,676, 삼성화재해상보험 2,293, 현대해상화재보험 7,000, 신한은행60,018, 신한생명보험 20,200, 우리은행 153,077, 교보생명보험 19,600, 미래에셋생명보험 100,000",,"692,603",,,
2311,장남,,"신한은행 15,713, 우리은행 215,926, 스탠다드차타드은행 90",,"231,729",,,
2312,차남,,"스탠다드차타드은행 156,528, 우리은행 389,395",,"545,923",,,
2313,▶ 유가증권(소계),,,,"28,968,838",,,
2314,본인,상장주식,"경남기업(주) 3,401,336주",,"25,237,913",,,
2315,본인,비상장주식,"대아레저산업(주) 746,185주",,"3,730,925",,,
2316,▶ 채무(소계),,,,"18,870,000",,,
2317,본인,금융기관채무,"우리은행 9,600,000, 하나은행 700,000",,"10,300,000",,,
2318,본인,기타,대아건설(주),,"3,210,000",,,
2319,본인,기타,대아레저산업(주),,"5,200,000",,,
2320,장남,건물임대채무,경기도 광주시 탄벌동 탄벌경남아너스빌2단지아파트,,"160,000",,,
2321,▶ 비영리법인에의한 출연재산,,,,,,,
2322,본인,출연,"서산장학재단, 출연재산: 2,900,000천원, 보유직위: 이사장",,-,,,
2323,총  계,,,,"15,207,398",,,
2324,소속,국회,,직위,국회의원,성명,손인춘,
2325,(단위 : 천원),,,,,,,
2326,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2327,▶ 토지(소계),,,,"14,309",,,
2328,본인,전,충청남도 태안군 이원면 관리 1205-1번지 409.00㎡,,"5,112",상속,,
2329,본인,임야,"충청남도 태안군 이원면 관리 산 262번지 12,104.00㎡ 중 2,017.00㎡",,"9,197",상속공동명의(1/6 지분),,
2330,▶ 건물(소계),,,,"3,789,214",,,
2331,본인,아파트,서울특별시 강남구 일원동 한솔마을건영아파트 건물 108.90㎡,,"986,000",임대중,,
2332,본인,근린생활시설,충청남도 서산시 수석동 대지 694.00㎡ 건물 528.00㎡,,"831,072",어린이집 임대,,
2333,본인,단독주택,서울특별시 강남구 율현동 대지 275.00㎡ 건물 196.00㎡,,"1,275,000",주거용,,
2334,장녀,오피스텔,"(국외) 871 Crenshaw #101, Los Angeles, CA90005 대지 49.00㎡ 건물112.00㎡",,"548,000",2007년06월 은행대출 구입함,,
2335,장녀,오피스텔,"경기도 성남시 중원구 도촌동 도촌파크 오피스텔 대지 16.04㎡ 건물38.94㎡",,"149,142",2012년04월 구입 전세7천만원 임대중,,
2336,▶ 현금(소계),,,,"24,500",,,
2337,본인,,현금,,"24,500",보험해약금,,
2338,▶ 예금(소계),,,,"259,038",,,
2339,본인,,"중소기업은행 16,925, 흥국생명보험 50,000, 삼성생명보험 75,000,농협중앙회 10,581, 국민은행 14,738, 하나은행 91,794",,"259,038",,,
2340,▶ 유가증권(소계),,,,"15,000",,,
2341,본인,비상장주식,"(주)인성내추럴 3,000주",,"15,000",1999년12월 인성내추럴 설립시 발행인수함,,
2342,▶ 채무(소계),,,,"2,113,459",,,
2343,본인,금융기관채무,"수협 519,695, 씨티은행 179,650, 하나은행 400,000",,"1,099,345","2003년 사업자금, 2007년 운전자금,2012년 사업자금",,
2344,본인,건물임대채무,서울특별시 강남구 일원동 한솔마을건영아파트,,"400,000",임대보증금,,
2345,본인,건물임대채무,충청남도 서산시 수석동,,"50,000",임대보증금,,
2346,장녀,금융기관채무,"Wells fargo Bank 494,114",,"494,114",담보대출,,
2347,장녀,건물임대채무,경기도 성남시 중원구 도촌동 도촌파크 오피스텔,,"70,000",임대보증금,,
2348,▶ 금 및 백금(소계),,,,"6,200",,,
2349,본인,,"금, 24K,  94g",,"6,200",,,
2350,▶ 보석류(소계),,,,"12,000",,,
2351,본인,,"사파이어셋트 (10c, 진한블루)",,"7,000",,,
2352,본인,,"진주목걸이 (18mm, 남양진주)",,"5,000",,,
2353,총  계,,,,"2,006,802",,,
2354,소속,국회,,직위,국회의원,성명,송영근,
2355,(단위 : 천원),,,,,,,
2356,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2357,▶ 토지(소계),,,,"160,665",,,
2358,본인,대지,경기도 용인시 처인구 포곡읍 마성리 422-1번지 165.00㎡,,"33,330",,,
2359,본인,답,"경기도 용인시 처인구 포곡읍 마성리 423번지 1,008.00㎡",,"91,526",,,
2360,본인,임야,"경기도 용인시 처인구 유방동 산 83번지 1,363.00㎡",,"29,849",,,
2361,본인,임야,경기도 용인시 처인구 유방동 산 84번지 298.00㎡,,"5,960",,,
2362,▶ 건물(소계),,,,"141,000",,,
2363,본인,단독주택,경기도 용인시 처인구 포곡읍 마성리 대지 747.00㎡ 건물 87.90㎡,,"141,000",부친으로부터 상속처리중,,
2364,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"1,900",,,
2365,본인,자동차,"1997년식 SM518 배기량(1,800cc)",,"1,900",,,
2366,▶ 채권(소계),,,,"80,000",,,
2367,본인,,사인간채권,,"80,000",장남 전세자금,,
2368,▶ 채무(소계),,,,"48,856",,,
2369,본인,금융기관채무,"국민은행 48,856",,"48,856",,,
2370,▶ 고지거부 및 등록제외사항(소계),,,,0,,,
2371,장남,,고지거부,,-,독립생계유지,,
2372,차남,,고지거부,,-,독립생계유지,,
2373,손자1,,고지거부,,-,독립생계유지,,
2374,손자2,,고지거부,,-,독립생계유지,,
2375,손녀1,,고지거부,,-,독립생계유지,,
2376,총  계,,,,"334,709",,,
2377,소속,국회,,직위,국회의원,성명,송호창,
2378,(단위 : 천원),,,,,,,
2379,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2380,▶ 토지(소계),,,,"207,126",,,
2381,부,임야,"경상북도 칠곡군 지천면 연화리 산 104-47번지 25,719.00㎡",,"26,490",,,
2382,모,답,"경상남도 거제시 하청면 어온리 385-2번지 2,373.00㎡",,"98,716",,,
2383,모,임야,부산광역시 기장군 정관면 매학리 산 12-11번지 298.00㎡,,"81,920",,,
2384,▶ 건물(소계),,,,"716,140",,,
2385,배우자,오피스텔,서울특별시 강남구 청담동 오피스텔 리버뷰 대지 4.79㎡ 건물 30.36㎡,,"93,330",소유권 이전일:2002.5.6,,
2386,배우자,다세대주택,경기도 의왕시 청계동 대지 64.26㎡ 건물 84.92㎡,,"342,810",소유권이전일 2012.5.24,,
2387,부,단독주택,부산광역시 부산진구 전포동 건물 258.80㎡,,"132,000",,,
2388,모,아파트,대구광역시 남구 봉덕3동 대덕2차아파트 건물 138.71㎡,,"148,000",,,
2389,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"47,000",,,
2390,본인,자동차,"2012년식 i40 배기량(1,999cc)",,"11,000",배우자와 공동명의,,
2391,배우자,자동차,"2012년식 i40 배기량(1,999cc)",,"11,000",본인과 공동명의,,
2392,부,자동차,2008년식 그렌져 배기량(270cc),,"25,000",,,
2393,▶ 현금(소계),,,,"10,000",,,
2394,부,,현금,,"10,000",생활비,,
2395,▶ 예금(소계),,,,"73,410",,,
2396,본인,,"삼성생명보험 4,404",,"4,404",,,
2397,배우자,,"삼성생명보험 26,524, 농협은행 12,482",,"39,006",,,
2398,부,,"우리은행 30,000",,"30,000",,,
2399,▶ 채무(소계),,,,"243,856",,,
2400,본인,금융기관채무,"외환은행 98,756",,"98,756",,,
2401,배우자,금융기관채무,"농협은행 45,100",,"45,100",,,
2402,부,금융기관채무,"국민은행 100,000",,"100,000",아파트 담보대출,,
2403,▶ 회원권(소계),,,,"5,000",,,
2404,부,콘도미니엄,하나콘도,,"5,000",,,
2405,총  계,,,,"814,820",,,
2406,소속,국회,,직위,국회의원,성명,신경림,
2407,(단위 : 천원),,,,,,,
2408,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2409,▶ 건물(소계),,,,"869,000",,,
2410,본인,아파트,서울특별시 서초구 잠원동 신반포아파트 건물 79.42㎡,,"633,000",,,
2411,본인,아파트,서울특별시 서초구 잠원동 킴스빌리지 건물 30.18㎡,,"236,000",,,
2412,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"31,100",,,
2413,본인,자동차,"2011년식 카니발 배기량(3,470cc)",,"31,100",의정활동차량,,
2414,▶ 예금(소계),,,,"66,321",,,
2415,본인,,"신한은행 13,297, 삼성생명보험 53,024",,"66,321",,,
2416,▶ 채무(소계),,,,"260,000",,,
2417,본인,건물임대채무,서울특별시 서초구 잠원동 신반포아파트,,"250,000",,,
2418,본인,건물임대채무,서울특별시 서초구 잠원동 킴스빌리지,,"10,000",,,
2419,총  계,,,,"706,421",,,
2420,소속,국회,,직위,국회의원,성명,신경민,
2421,(단위 : 천원),,,,,,,
2422,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2423,▶ 토지(소계),,,,598,,,
2424,본인,임야,전라북도 김제시 공덕면 공덕리 산 88-5번지 314.00㎡ 중 104.60㎡,,598,공유 (지분 1/3),,
2425,▶ 건물(소계),,,,"910,000",,,
2426,본인,아파트,서울특별시 영등포구 여의도동 장미아파트 건물 158.48㎡,,"832,000",,,
2427,본인,"상가전세(임차)권",서울특별시 영등포구 신길4동 파자상가 건물 103.67㎡,,"10,000",지역사무실 (후원회 정치자금비용),,
2428,모,아파트,전라북도 전주시 덕진구 송천동2가 송천1차현대아파트 건물 59.34㎡,,"68,000",,,
2429,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"62,000",,,
2430,본인,자동차,"2011년식 제네시스 배기량(3,342cc)",,"32,000",,,
2431,본인,자동차,"2012년식 그랜저 배기량(2,359cc)",,"30,000",,,
2432,▶ 예금(소계),,,,"884,346",,,
2433,본인,,"중소기업은행 56,382, AIA생명보험 17,227, 국민은행 15,001, 하나은행13",,"88,623",,,
2434,배우자,,"아메리칸홈어슈어런스컴퍼니(차티스) 523, 우리은행 248,109,AIA생명보험 11,657",,"260,289",,,
2435,모,,"국민은행 1, 덕진새마을금고 163, 농협중앙회 1,614,새전주신용협동조합 10,000",,"11,778",,,
2436,장남,,"중소기업은행 49,800, 하나은행 404,618, 우리은행 5,500, AIA생명보험4,897",,"464,815",,,
2437,차녀,,"중소기업은행 48,600, 우리은행 5,672, 메트라이프생명보험 4,569",,"58,841",,,
2438,▶ 유가증권(소계),,,,"3,872,814",,,
2439,본인,상장주식,"SK 75주, 삼양사 12주, 우리금융지주 100주, 유한양행 47주,SK이노베이션 184주, 삼천리 80주, 우성사료 363,000주, 삼양홀딩스17주",,"2,188,694",,,
2440,본인,비상장주식,"운암건설 14,000주",,"70,000",부도처리중,,
2441,배우자,상장주식,"우성사료 153,000주",,"936,510",,,
2442,배우자,비상장주식,"우성운수 300주, 운암건설 6,000주, 우성양행 400주",,"33,500",운암건설 부도처리중,,
2443,차녀,상장주식,"우성사료 111,000주",,"644,110",,,
2444,▶ 회원권(소계),,,,"3,384",,,
2445,배우자,콘도미니엄,es리조트,,"3,384","20평형, 공유 (지분 1/5)",,
2446,총  계,,,,"5,733,142",,,
2447,소속,국회,,직위,국회의원,성명,신계륜,
2448,(단위 : 천원),,,,,,,
2449,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2450,▶ 토지(소계),,,,"108,141",,,
2451,본인,전,"전라남도 함평군 월야면 월야리 230-5번지 1,015.00㎡",,"12,687",,,
2452,모,전,전라남도 함평군 월야면 월야리 1221번지 489.00㎡,,"13,692",,,
2453,모,전,전라남도 함평군 월야면 월야리 1222번지 519.00㎡,,"15,102",,,
2454,모,전,"강원도 동해시 대진동 15-7번지 1,616.00㎡ 중 808.00㎡",,"66,660",,,
2455,▶ 건물(소계),,,,"472,000",,,
2456,본인,"사무실전세(임차)권",서울특별시 성북구 월곡2동 수복빌딩2층 대지 264.00㎡ 건물 264.00㎡,,"20,000",사무실,,
2457,본인,아파트,서울특별시 성북구 종암동 SK아파트 에스케이아파트 건물 114.75㎡,,"322,000",거주지,,
2458,모,"연립주택전세(임차)권",서울특별시 성북구 하월곡동 대지 83.07㎡ 건물 83.07㎡,,"130,000",거주지,,
2459,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"33,010",,,
2460,본인,자동차,"2008년식 제네시스(GENESIS) 배기량(3,342cc)",,"33,010",,,
2461,▶ 예금(소계),,,,"428,128",,,
2462,본인,,"월곡새마을금고 165, 장위1동새마을금고 110, 우리은행 10,372, 새서울신용협동조합 657, 새종암새마을금고 35,109, 석관동새마을금고219, 농협중앙회 15,045, 장위2동새마을금고 185",,"61,862",정치자금포함,,
2463,배우자,,"국민은행 236,067, 동양생명보험 30,000, 농협중앙회 600,새종암새마을금고 25,559, 미래에셋생명보험 8,400",,"300,626",,,
2464,모,,"국민은행 10,000, 우체국 14,540, 우리은행 8,000",,"32,540",,,
2465,장남,,"농협중앙회 1,550, 새종암새마을금고 30,000",,"31,550",,,
2466,차남,,"농협중앙회 1,550",,"1,550",,,
2467,총  계,,,,"1,041,279",,,
2468,소속,국회,,직위,국회의원,성명,신기남,
2469,(단위 : 천원),,,,,,,
2470,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2471,▶ 건물(소계),,,,"801,160",,,
2472,배우자,단독주택,서울특별시 강서구 화곡6동 대지 225.00㎡ 건물 211.95㎡,,"402,000",,,
2473,배우자,아파트,인천광역시 남구 용현동 금호1차A 건물 171.20㎡,,"224,000",,,
2474,배우자,오피스텔,부산광역시 해운대구 우동 하버타운 건물 107.13㎡,,"175,160",,,
2475,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"8,000",,,
2476,장남,자동차,"2010년식 마티즈 배기량(1,000cc)",,"8,000",,,
2477,▶ 예금(소계),,,,"89,637",,,
2478,본인,,"교보생명보험 16,500",,"16,500",,,
2479,배우자,,"삼성화재해상보험 10,200, 국민은행 30,000, 메트라이프생명보험 9,147",,"49,347",,,
2480,장남,,"메트라이프생명보험 14,316",,"14,316",,,
2481,차남,,"메트라이프생명보험 9,474",,"9,474",,,
2482,▶ 채무(소계),,,,"275,000",,,
2483,본인,금융기관채무,"우리은행 50,000, 농협은행 100,000",,"150,000",,,
2484,배우자,건물임대채무,인천광역시 남구 용현동 금호1차A,,"125,000",,,
2485,▶ 고지거부 및 등록제외사항(소계),,,,0,,,
2486,모,,고지거부,,-,타인부양,,
2487,총  계,,,,"623,797",,,
2488,소속,국회,,직위,국회의원,성명,신동우,
2489,(단위 : 천원),,,,,,,
2490,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2491,▶ 건물(소계),,,,"1,323,180",,,
2492,본인,아파트,서울특별시 강남구 논현동 논현아파트 건물 114.34㎡,,"703,000",,,
2493,본인,"사무실전세(임차)권",서울특별시 강동구 길동 뉴스타빌딩 2층 건물 171.00㎡,,770,,,
2494,본인,"아파트전세(임차)권","서울특별시 강동구 고덕동 고덕아이파크아파트 건물 14,500.00㎡",,"470,000",,,
2495,배우자,오피스텔,"서울특별시 강동구 천호동 대우한강베네시티 오피스텔 대지 6.59㎡ 건물76.63㎡",,"149,410",,,
2496,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"46,610",,,
2497,본인,자동차,"2002년식 삼성SM5 배기량(2,500cc)",,"4,500",,,
2498,본인,자동차,"2012년식 제네시스(GENESIS) 배기량(3,342cc)",,"42,110",,,
2499,▶ 예금(소계),,,,"352,404",,,
2500,본인,,"우리은행 51,478, 농협은행 30,000, 메트라이프생명보험 43,587,하나은행 98,141",,"223,206",,,
2501,배우자,,"국민은행 49,839, 메트라이프생명보험 15,761, 농협은행 30,000,우리은행 10,491",,"106,091",,,
2502,장남,,"중소기업은행 13,962, 스탠다드차타드은행 9,145",,"23,107",,,
2503,▶ 채무(소계),,,,"50,000",,,
2504,본인,건물임대채무,서울특별시 강남구 논현동 논현아파트,,"50,000",,,
2505,총  계,,,,"1,672,194",,,
2506,소속,국회,,직위,국회의원,성명,신의진,
2507,(단위 : 천원),,,,,,,
2508,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2509,▶ 토지(소계),,,,"107,661",,,
2510,본인,대지,부산광역시 부산진구 부전동 168-48번지 143.10㎡ 중 0.70㎡,,972,2003년7월5일 협의분할에 의한 상속,,
2511,본인,대지,부산광역시 부산진구 부전동 168-81번지 27.80㎡ 중 3.97㎡,,"12,505",2003년7월5일 협의분할에 의한 상속,,
2512,배우자,대지,부산광역시 사상구 감전동 163-17번지 154.40㎡ 중 77.20㎡,,"94,184",2005년3월8일공유물 분할,,
2513,▶ 건물(소계),,,,"3,569,490",,,
2514,본인,근린생활시설,"부산광역시 부산진구 부전동 대지 25.80㎡ 중 3.68㎡ 건물 79.53㎡ 중11.36㎡",,"18,871",2003년7월5일 협의분할에 의한 상속,,
2515,본인,상가,"부산광역시 부산진구 부전동 대지 93.60㎡ 중 13.37㎡ 건물 76.18㎡ 중10.88㎡",,"49,939",2003년7월5일 협의분할에 의한 상속,,
2516,본인,근린생활시설,"부산광역시 부산진구 부전동 대지 66.10㎡ 중 9.44㎡ 건물 105.80㎡ 중15.11㎡",,"45,777",2003년7월5일 협의분할에 의한 상속,,
2517,본인,상가,"부산광역시 부산진구 부전동 대지 270.70㎡ 중 38.67㎡ 건물 226.84㎡ 중32.40㎡",,"71,465",2003년7월5일 협의분할에 의한 상속,,
2518,본인,근린생활시설,"부산광역시 부산진구 전포동 대지 126.00㎡ 중 31.50㎡ 건물 59.50㎡ 중14.87㎡",,"51,601",2003년7월5일 협의분할에 의한 상속,,
2519,본인,근린생활시설,부산광역시 사상구 감전동 대지 154.40㎡ 중 77.20㎡ 건물 361.40㎡,,"259,777",2005년3월8일 토지 공유물 분할,,
2520,본인,근린생활시설,"경상남도 양산시 중부동 양산메디컬센터 대지 20.50㎡ 중 4.10㎡ 건물93.16㎡ 중 18.63㎡",,"27,220",2005년1월25일 매매,,
2521,본인,근린생활시설,"서울특별시 용산구 원효로1가 대지 333.80㎡ 중 47.68㎡ 건물 90.91㎡ 중12.98㎡",,"335,846",2003년7월5일 협의분할에 의한 상속,,
2522,본인,근린생활시설,서울특별시 용산구 원효로1가 건물 30.81㎡ 중 4.40㎡,,290,53-18번지 상 건물,,
2523,본인,근린생활시설,서울특별시 용산구 원효로1가 건물 43.07㎡ 중 6.15㎡,,406,53-18번지 상 건물,,
2524,본인,근린생활시설,서울특별시 용산구 원효로1가 건물 105.26㎡ 중 15.03㎡,,"1,172",53-18번지 상 건물,,
2525,본인,다세대주택,서울특별시 용산구 용산동2가 대지 26.20㎡ 건물 54.47㎡,,"192,000",,,
2526,본인,근린생활시설,"서울특별시 마포구 동교동 대지 174.90㎡ 중 87.45㎡ 건물 444.35㎡ 중222.17㎡",,"641,563",2002년4월20일,,
2527,본인,아파트,"서울특별시 강남구 압구정동 압구정구현대아파트 건물 131.48㎡ 중65.74㎡",,"616,000",2009년1월26일,,
2528,배우자,근린생활시설,"서울특별시 마포구 동교동 대지 174.90㎡ 중 87.45㎡ 건물 444.35㎡ 중222.17㎡",,"641,563",2002년4월20일,,
2529,배우자,아파트,"서울특별시 강남구 압구정동 압구정구현대아파트 건물 131.48㎡ 중65.74㎡",,"616,000",2009년1월26일,,
2530,▶ 부동산에 관한 규정이 준용되는 권리와 자동차․건설기계․선박 및 항공기(소계),,,,"20,000",,,
2531,배우자,자동차,"2006년식 그랜져 배기량(3,342cc)",,"20,000",,,
2532,▶ 예금(소계),,,,"404,305",,,
2533,본인,,"우리은행 236,887",,"236,887","환율 1,178원 적용",,
2534,배우자,,"외환은행 167,418",,"167,418","환율 1,178원 적용",,
2535,▶ 유가증권(소계),,,,"10,900",,,
2536,본인,상장주식,광주신세계 50주,,"10,900",2010년6월16일,,
2537,▶ 채무(소계),,,,"622,669",,,
2538,본인,건물임대채무,서울특별시 용산구 용산동2가 미산빌라,,"100,000",전세보증금,,
2539,배우자,금융기관채무,"외환은행 426,669",,"426,669","가계 생활비, 가계본인부채상환자금",,
2540,배우자,건물임대채무,서울특별시 마포구 동교동,,"96,000",임대보증금,,
2541,▶ 회원권(소계),,,,"20,000",,,
2542,본인,헬스,극동스포츠,,"20,000",2010년1월20일 등록,,
2543,▶ 지식재산권,,,,,,,
2544,본인,저작재산권,"ISBN978-89-01-13698-1 등 (소득금액: 125,110천원)",,-,,,
2545,▶ 고지거부 및 등록제외사항(소계),,,,0,,,
2546,모,,고지거부,,-,독립생계유지,,
2547,총  계,,,,"3,509,687",,,
2548,소속,국회,,직위,국회의원,성명,신장용,
2549,(단위 : 천원),,,,,,,
2550,본인과의 관계,재산의 종류,소재지 면적 등 권리의 명세,,가  액 (실거래액),비 고,,
2551,▶ 토지(소계),,,,"1,558,460",,,
2552,본인,임야,경기도 화성시 정남면 덕절리 103-22번지 308.00㎡,,"26,334",,,
2553,본인,임야,"경기도 화성시 우정읍 이화리 366-1번지 5,686.00㎡ 중 1,137.20㎡",,"145,561",,,
2554,본인,임야,"경기도 화성시 우정읍 이화리 366-2번지 17,477.00㎡ 중 3,495.40㎡",,"447,411",,,
2555,본인,임야,경기도 화성시 우정읍 이화리 366-4번지 471.00㎡ 중 94.20㎡,,"12,057",,,
2556,본인,임야,경기도 화성시 장안면 노진리 514-19번지 238.00㎡ 중 47.60㎡,,"2,227",,,
2557,본인,임야,경기도 화성시 장안면 노진리 514-20번지 575.00㎡ 중 115.00㎡,,"3,197",,,
2558,본인,임야,경기도 화성시 장안면 노진리 514-21번지 923.00㎡ 중 184.60㎡,,"5,131",,,
2559,본인,임야,"전라남도 여수시 화양면 안포리 산 174번지 11,466.00㎡ 중 3,070.00㎡",,"4,267",,,
2560,본인,임야,"전라남도 여수시 화양면 안포리 산 177번지 19,636.00㎡ 중 19,305.00㎡",,"26,447",,,
2561,본인,임야,"전라남도 신안군 증도면 대초리 산 44-7번지 9,918.00㎡",,"5,177",,,
2562,본인,임야,"전라남도 신안군 증도면 대초리 산 44-8번지 9,918.00㎡",,"5,177",,,
2563,본인,임야,"전라남도 신안군 임자면 이흑암리 산 151번지 16,364.00㎡",,"8,492",,,
2564,본인,임야,"전라남도 신안군 비금면 내월리 산 250-2번지 12,298.00㎡",,"6,554",,,
2565,배우자,임야,"경상북도 경주시 양북면 장항리 산 297번지 77,355.00㎡",,"18,333",,,
2566,배우자,대지,광주광역시 광산구 쌍암동 694-44번지 882.70㎡,,"842,095",2003.1월/ 공유물분할,,
2567,▶ 건물(소계),,,,"2,957,107",,,
2568,본인,"아파트전세(임차)권",경기도 수원시 권선구 금곡동 엘지빌리지아파트 건물 84.99㎡,,"30,000",,,
2569,본인,아파트,경기도 수원시 팔달구 우만동 월드메르디앙아파트 건물 189.96㎡,,"579,000",,,
2570,본인,상가,"광주광역시 광산구 쌍암동 103호 대지 2,722.90㎡ 중 20.16㎡ 건물51.56㎡",,"101,059",,,
2571,본인,상가,"광주광역시 광산구 쌍암동 104호 대지 2,722.90㎡ 중 20.18㎡ 건물51.56㎡",,"101,059",,,
2572,본인,상가,"광주광역시 광산구 쌍암동 105호 대지 2,722.90㎡ 중 10.01㎡ 건물25.60㎡",,"50,170",,,
2573,본인,상가,"광주광역시 광산구 쌍암동 111호 대지 2,722.90㎡ 중 23.84㎡ 건물60.97㎡",,"119,527",,,
2574,본인,상가,"광주광역시 광산구 쌍암동 121호 대지 2,722.90㎡ 중 13.38㎡ 건물34.22㎡",,"67,068",,,
2575,본인,상가,"광주광역시 광산구 쌍암동 124호 대지 2,722.90㎡ 중 12.95㎡ 건물33.12㎡",,"64,917",공실,,
2576,본인,상가,"광주광역시 광산구 쌍암동 126호 대지 2,722.90㎡ 중 13.20㎡ 건물33.76㎡",,"66,165",공실,,
2577,본인,상가,"광주광역시 광산구 쌍암동 127호 대지 2,722.90㎡ 중 18.40㎡ 건물47.05㎡",,"92,216",공실,,
2578,본인,상가,"광주광역시 광산구 쌍암동 129호 대지 2,722.90㎡ 중 19.50㎡ 건물49.82㎡",,"97,650",공실,,
2579,본인,상가,"광주광역시 광산구 쌍암동 130호 대지 2,722.90㎡ 중 19.48㎡ 건물49.82㎡",,"97,650",공실,,
2580,본인,상가,"광주광역시 광산구 쌍암동 133호 대지 2,722.90㎡ 중 19.48㎡ 건물49.82㎡",,"97,650",공실,,
2581,본인,상가,"광주광역시 광산구 쌍암동 601호 대지 2,722.90㎡ 중 100.27㎡ 건물256.48㎡",,"509,960",공실,,
2582,본인,상가,"광주광역시 광산구 쌍암동 604호 대지 2,722.90㎡ 중 70.29㎡ 건물179.78㎡",,"357,452",,,
2583,본인,상가,"경기도 화성시 반송동 101호 대지 2,479.50㎡ 중 1.88㎡ 건물 11.56㎡",,"28,421",,,
2584,본인,상가,"경기도 화성시 반송동 102호 대지 2,479.50㎡ 중 1.90㎡ 건물 11.69㎡",,"28,747",,,
2585,본인,상가,"경기도 화성시 반송동 103호 대지 2,479.50㎡ 중 3.42㎡ 건물 21.02㎡",,"52,883",,,
2586,본인,상가,"경기도 화성시 반송동 104호 대지 2,479.50㎡ 중 2.20㎡ 건물 13.52㎡",,"33,261",,,
2587,본인,상가,"경기도 화성시 반송동 107호 대지 2,479.50㎡ 중 2.03㎡ 건물 12.48㎡",,"30,720",공실,,
2588,본인,상가,"경기도 화성시 반송동 108호 대지 2,479.50㎡ 중 2.10㎡ 건물 12.92㎡",,"31,783",공실,,
2589,본인,상가,"경기도 화성시 반송동 110호 대지 2,479.50㎡ 중 2.29㎡ 건물 14.04㎡",,"34,543",공실,,
2590,본인,상가,"경기도 화성시 반송동 112호 대지 2,479.50㎡ 중 2.27㎡ 건물 13.96㎡",,"34,543",공실,,
